Transaction_ID,Customer_ID,Transaction_DateTime,Transaction_Type,Amount_NGN,Channel,Device_Type,Location,International_Transaction,Transaction_Status,Risk_Review_Flag
FT-T008966,FT-C00625,3/9/26 5:50,Transfer,57763.38,Web,Web Browser,Benin City,No,Successful,No
FT-T008967,FT-C00306,3/9/26 6:00,Cash Withdrawal,4934.83,USSD,Web Browser,Kaduna,No,Successful,No
FT-T008968,FT-C00148,3/9/26 6:11,Transfer,60543.89,POS,Android,Port Harcourt,No,Successful,No
FT-T008969,FT-C00849,3/9/26 6:22,Transfer,902.3,POS,Android,Kaduna,No,Successful,Yes
FT-T008970,FT-C00732,3/9/26 6:33,Transfer,4837.58,Mobile App,ATM Terminal,Ibadan,No,Successful,No
FT-T008971,FT-C00454,3/9/26 6:44,Transfer,1126.1,Mobile App,Android,Abuja,No,Successful,No
FT-T008972,FT-C00938,3/9/26 6:54,Transfer,36231.95,ATM,Web Browser,Ibadan,No,Successful,No
FT-T008973,FT-C00033,3/9/26 7:05,Card Purchase,3696.73,Mobile App,Web Browser,Abuja,No,Successful,No
FT-T008974,FT-C01343,3/9/26 7:16,Card Purchase,482.47,USSD,Web Browser,Abuja,No,Successful,No
FT-T008975,FT-C01217,3/9/26 7:27,Card Purchase,8698.52,Mobile App,Android,Lagos,No,Successful,No
FT-T008976,FT-C01204,3/9/26 7:38,Card Purchase,351.79,ATM,Android,Kaduna,No,Successful,No
FT-T008977,FT-C00984,3/9/26 7:48,Card Purchase,56360.65,POS,iOS,Benin City,No,Failed,Yes
FT-T008978,FT-C00391,3/9/26 7:59,Deposit,467398.4,Mobile App,Android,Enugu,No,Successful,Yes
FT-T008979,FT-C00357,3/9/26 8:10,Cash Withdrawal,87599.4,USSD,ATM Terminal,Port Harcourt,No,Successful,No
FT-T008980,FT-C00573,3/9/26 8:21,Transfer,323555.65,Mobile App,Web Browser,Lagos,No,Successful,No
FT-T008981,FT-C00464,3/9/26 8:32,Transfer,223488.68,ATM,POS Terminal,Benin City,No,Successful,No
FT-T008982,FT-C00930,3/9/26 8:42,Card Purchase,91912.22,POS,Android,Kaduna,No,Successful,No
FT-T008983,FT-C00099,3/9/26 8:53,Airtime/Data,459.66,Mobile App,POS Terminal,Ibadan,No,Successful,No
FT-T008984,FT-C00148,3/9/26 9:04,Transfer,2409.34,Mobile App,Web Browser,Ibadan,No,Successful,No
FT-T008985,FT-C00570,3/9/26 9:15,Bill Payment,36431.48,Mobile App,Android,Kano,No,Successful,No
FT-T008986,FT-C00727,3/9/26 9:26,Transfer,14146.19,Mobile App,Android,Benin City,No,Successful,Yes
FT-T008987,FT-C01340,3/9/26 9:36,Card Purchase,124453.77,Mobile App,POS Terminal,Enugu,No,Successful,No
FT-T008988,FT-C01002,3/9/26 9:47,Bill Payment,58021.54,Mobile App,iOS,Abuja,No,Successful,No
FT-T008989,FT-C01206,3/9/26 9:58,Card Purchase,90887.79,Web,POS Terminal,Lagos,No,Successful,Yes
FT-T008990,FT-C00303,3/9/26 10:09,Card Purchase,2416.19,Mobile App,iOS,Kaduna,No,Successful,No
FT-T008991,FT-C00004,3/9/26 10:20,Airtime/Data,228.4,USSD,Web Browser,Kano,No,Successful,No
FT-T008992,FT-C00778,3/9/26 10:30,Transfer,50324.64,ATM,iOS,Enugu,No,Successful,No
FT-T008993,FT-C00107,3/9/26 10:41,Card Purchase,5024.7,Mobile App,iOS,Lagos,No,Successful,No
FT-T008994,FT-C00075,3/9/26 10:52,Card Purchase,117965.41,ATM,ATM Terminal,Enugu,No,Successful,No
FT-T008995,FT-C01064,3/9/26 11:03,Airtime/Data,20162.65,POS,iOS,Enugu,No,Reversed,No
FT-T008996,FT-C00639,3/9/26 11:14,Deposit,439146.75,Mobile App,iOS,Kaduna,No,Successful,No
FT-T008997,FT-C00695,3/9/26 11:24,Transfer,23800.42,POS,Android,Ibadan,No,Successful,No
FT-T008998,FT-C01143,3/9/26 11:35,Airtime/Data,2631.92,ATM,Android,Kano,No,Successful,No
FT-T008999,FT-C00073,3/9/26 11:46,Transfer,159023.12,POS,ATM Terminal,Port Harcourt,No,Successful,No
FT-T009000,FT-C00552,3/9/26 11:57,Transfer,16263.62,ATM,Android,Kano,No,Failed,No
FT-T009001,FT-C01228,3/9/26 12:08,Card Purchase,94959.3,ATM,Android,Abuja,No,Failed,No
FT-T009002,FT-C00977,3/9/26 12:18,Bill Payment,600.05,Mobile App,iOS,Ibadan,No,Successful,No
FT-T009003,FT-C00096,3/9/26 12:29,Bill Payment,3346.23,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T009004,FT-C01303,3/9/26 12:40,Card Purchase,62577.09,Web,Android,Kaduna,No,Successful,No
FT-T009005,FT-C01167,3/9/26 12:51,Card Purchase,1149.2,Mobile App,Android,Ibadan,No,Successful,No
FT-T009006,FT-C01139,3/9/26 13:02,Airtime/Data,1193.44,Web,ATM Terminal,Abuja,No,Successful,No
FT-T009007,FT-C01500,3/9/26 13:12,Deposit,1068,Web,iOS,Ibadan,No,Reversed,No
FT-T009008,FT-C00884,3/9/26 13:23,Bill Payment,2473.05,Mobile App,Android,Benin City,No,Successful,No
FT-T009009,FT-C01157,3/9/26 13:34,Transfer,4368.21,Mobile App,Web Browser,Port Harcourt,No,Successful,Yes
FT-T009010,FT-C01192,3/9/26 13:45,Deposit,121384.89,Mobile App,Web Browser,Kaduna,No,Successful,No
FT-T009011,FT-C01269,3/9/26 13:56,Bill Payment,18093.91,ATM,Android,Kaduna,No,Successful,No
FT-T009012,FT-C00277,3/9/26 14:06,Airtime/Data,1588.28,Mobile App,iOS,Kano,No,Successful,No
FT-T009013,FT-C00259,3/9/26 14:17,Transfer,70981.47,Mobile App,Web Browser,Kano,No,Successful,No
FT-T009014,FT-C00046,3/9/26 14:28,Bill Payment,4837.06,Mobile App,Android,Benin City,No,Successful,No
FT-T009015,FT-C00346,3/9/26 14:39,Airtime/Data,1489.37,POS,iOS,Kano,No,Successful,No
FT-T009016,FT-C00847,3/9/26 14:50,Card Purchase,18645.28,ATM,iOS,Port Harcourt,No,Successful,No
FT-T009017,FT-C00895,3/9/26 15:00,Bill Payment,23032.74,Mobile App,Web Browser,Benin City,No,Successful,No
FT-T009018,FT-C01261,3/9/26 15:11,Airtime/Data,19309.43,Mobile App,Android,Kano,No,Reversed,No
FT-T009019,FT-C01077,3/9/26 15:22,Card Purchase,36697.05,ATM,Android,Kaduna,No,Successful,No
FT-T009020,FT-C01172,3/9/26 15:33,Bill Payment,17433.53,POS,Android,Lagos,No,Successful,No
FT-T009021,FT-C01114,3/9/26 15:44,Transfer,22788.23,Mobile App,ATM Terminal,Benin City,No,Successful,No
FT-T009022,FT-C00233,3/9/26 15:54,Card Purchase,2153.25,ATM,iOS,Lagos,No,Successful,No
FT-T009023,FT-C00051,3/9/26 16:05,Transfer,2953.08,Mobile App,Android,Kano,No,Successful,No
FT-T009024,FT-C00665,3/9/26 16:16,Transfer,154930.87,Mobile App,ATM Terminal,Benin City,No,Successful,No
FT-T009025,FT-C01418,3/9/26 16:27,Bill Payment,22366.63,ATM,ATM Terminal,Abuja,No,Failed,Yes
FT-T009026,FT-C01238,3/9/26 16:38,Transfer,46212.35,Mobile App,Web Browser,Port Harcourt,No,Successful,No
FT-T009027,FT-C00451,3/9/26 16:48,Airtime/Data,499.57,ATM,Android,Benin City,No,Successful,No
FT-T009028,FT-C01363,3/9/26 16:59,Card Purchase,148376.68,Mobile App,Android,Abuja,No,Successful,No
FT-T009029,FT-C00351,3/9/26 17:10,Cash Withdrawal,1566.69,Web,POS Terminal,Benin City,No,Successful,No
FT-T009030,FT-C00649,3/9/26 17:21,Transfer,149752.16,Mobile App,Android,Enugu,No,Successful,No
FT-T009031,FT-C01309,3/9/26 17:32,Transfer,2097.33,Mobile App,Web Browser,Ibadan,No,Successful,No
FT-T009032,FT-C00878,3/9/26 17:42,Transfer,7207.92,Mobile App,Android,Benin City,No,Successful,No
FT-T009033,FT-C00583,3/9/26 17:53,Transfer,9183.95,Web,Android,Abuja,No,Successful,No
FT-T009034,FT-C00245,3/9/26 18:04,Deposit,76815.71,Mobile App,Web Browser,Abuja,No,Successful,No
FT-T009035,FT-C00550,3/9/26 18:15,Bill Payment,9054.33,Mobile App,Android,Kaduna,No,Successful,No
FT-T009036,FT-C00728,3/9/26 18:26,Deposit,3383.98,Mobile App,Web Browser,Abuja,No,Successful,No
FT-T009037,FT-C00639,3/9/26 18:36,Bill Payment,586.19,POS,Android,Enugu,No,Successful,No
FT-T009038,FT-C00584,3/9/26 18:47,Cash Withdrawal,52460.77,ATM,Android,Kano,No,Successful,No
FT-T009039,FT-C00226,3/9/26 18:58,Card Purchase,7583.57,Mobile App,POS Terminal,Enugu,No,Successful,No
FT-T009040,FT-C00827,3/9/26 19:09,Transfer,5858.32,Web,Android,Ibadan,No,Successful,No
FT-T009041,FT-C00441,3/9/26 19:20,Bill Payment,2257.89,ATM,POS Terminal,Unkown,No,Successful,Yes
FT-T009042,FT-C01498,3/9/26 19:30,Transfer,135033.81,POS,POS Terminal,Ibadan,No,Successful,No
FT-T009043,FT-C01468,3/9/26 19:41,Card Purchase,48666.2,Mobile App,iOS,Kano,No,Successful,No
FT-T009044,FT-C00412,3/9/26 19:52,Transfer,137823.41,Mobile App,Web Browser,Lagos,No,Successful,No
FT-T009045,FT-C00814,3/9/26 20:03,Card Purchase,1218.51,ATM,Android,Enugu,No,Successful,No
FT-T009046,FT-C00246,3/9/26 20:14,Transfer,164386.52,Mobile App,Web Browser,Lagos,No,Successful,No
FT-T009047,FT-C00583,3/9/26 20:24,Transfer,407844.05,Mobile App,ATM Terminal,Kaduna,No,Successful,No
FT-T009048,FT-C00500,3/9/26 20:35,Card Purchase,13856.64,POS,iOS,Unkown,No,Successful,No
FT-T009049,FT-C00982,3/9/26 20:46,Transfer,689.17,Mobile App,Android,Benin City,No,Successful,No
FT-T009050,FT-C00550,3/9/26 20:57,Transfer,59378.91,Mobile App,Android,Kaduna,No,Pending,No
FT-T009051,FT-C00117,3/9/26 21:08,Card Purchase,9376.99,ATM,ATM Terminal,Benin City,No,Successful,No
FT-T009052,FT-C01388,3/9/26 21:18,Card Purchase,28529.65,Mobile App,iOS,Port Harcourt,No,Successful,No
FT-T009053,FT-C00204,3/9/26 21:29,Deposit,3432.01,ATM,POS Terminal,Kano,Yes,Successful,No
FT-T009054,FT-C00351,3/9/26 21:40,Cash Withdrawal,28357.59,POS,iOS,Abuja,No,Failed,Yes
FT-T009055,FT-C00319,3/9/26 21:51,Deposit,34202.73,Web,Android,Port Harcourt,No,Successful,No
FT-T009056,FT-C01383,3/9/26 22:02,Transfer,30121.31,ATM,iOS,Enugu,No,Successful,No
FT-T009057,FT-C00940,3/9/26 22:12,Card Purchase,31543.79,Web,POS Terminal,Kaduna,No,Failed,No
FT-T009058,FT-C00489,3/9/26 22:23,Cash Withdrawal,20183.63,POS,iOS,Lagos,No,Successful,No
FT-T009059,FT-C00107,3/9/26 22:34,Transfer,4463.51,Mobile App,Android,Ibadan,No,Successful,No
FT-T009060,FT-C00654,3/9/26 22:45,Transfer,4091.12,Mobile App,Android,Lagos,No,Successful,No
FT-T009061,FT-C00172,3/9/26 22:56,Cash Withdrawal,46419.08,POS,iOS,Kaduna,No,Failed,Yes
FT-T009062,FT-C00519,3/9/26 23:06,Cash Withdrawal,39073.04,ATM,ATM Terminal,Enugu,No,Successful,No
FT-T009063,FT-C00958,3/9/26 23:17,Transfer,8824.06,Mobile App,Android,Ibadan,No,Successful,No
FT-T009064,FT-C00813,3/9/26 23:28,Transfer,5538.73,POS,iOS,Kano,No,Successful,No
FT-T009065,FT-C00528,3/9/26 23:39,Bill Payment,13362.96,Mobile App,Android,Kaduna,No,Successful,No
FT-T009066,FT-C00320,3/9/26 23:50,Transfer,4179.92,ATM,Web Browser,Benin City,No,Successful,No
FT-T009067,FT-C01061,3/10/26 0:00,Airtime/Data,39794.42,USSD,iOS,Ibadan,No,Failed,No
FT-T009068,FT-C00499,3/10/26 0:11,Airtime/Data,4072.58,Web,Android,Port Harcourt,No,Failed,No
FT-T009069,FT-C00265,3/10/26 0:22,Deposit,48320.88,POS,Web Browser,Kaduna,No,Successful,No
FT-T009070,FT-C00908,3/10/26 0:33,Transfer,1263.96,POS,Web Browser,Port Harcourt,No,Failed,Yes
FT-T009071,FT-C00402,3/10/26 0:44,Transfer,31624.08,POS,Android,Port Harcourt,No,Successful,No
FT-T009072,FT-C00987,3/10/26 0:54,Airtime/Data,625.16,USSD,iOS,Port Harcourt,No,Successful,No
FT-T009073,FT-C00602,3/10/26 1:05,Card Purchase,5399.73,Mobile App,iOS,Abuja,No,Successful,No
FT-T009074,FT-C00952,3/10/26 1:16,Card Purchase,9382.54,Mobile App,Android,Lagos,No,Successful,No
FT-T009075,FT-C00218,3/10/26 1:27,Transfer,12910.85,ATM,Android,Kano,No,Pending,Yes
FT-T009076,FT-C00330,3/10/26 1:38,Transfer,123059.16,USSD,Android,Kano,No,Successful,No
FT-T009077,FT-C00186,3/10/26 1:48,Bill Payment,846.91,Web,ATM Terminal,Kano,No,Successful,Yes
FT-T009078,FT-C01405,3/10/26 1:59,Airtime/Data,282.89,POS,Android,Lagos,No,Failed,No
FT-T009079,FT-C00209,3/10/26 2:10,Bill Payment,1148.71,POS,ATM Terminal,Enugu,No,Successful,No
FT-T009080,FT-C00288,3/10/26 2:21,Bill Payment,37890.3,Web,Web Browser,Kaduna,No,Successful,Yes
FT-T009081,FT-C00088,3/10/26 2:32,Transfer,1117.46,Web,POS Terminal,Ibadan,No,Successful,No
FT-T009082,FT-C01003,3/10/26 2:42,Card Purchase,149946.13,Web,POS Terminal,Kano,No,Successful,Yes
FT-T009083,FT-C00136,3/10/26 2:53,Transfer,364854.16,Mobile App,POS Terminal,Enugu,No,Successful,No
FT-T009084,FT-C00158,3/10/26 3:04,Transfer,425634.33,POS,Android,Kano,No,Successful,No
FT-T009085,FT-C00794,3/10/26 3:15,Transfer,391930.78,Mobile App,Android,Kaduna,No,Successful,Yes
FT-T009086,FT-C00920,3/10/26 3:26,Cash Withdrawal,2276.88,POS,POS Terminal,Benin City,No,Successful,No
FT-T009087,FT-C00155,3/10/26 3:36,Transfer,43766.35,Mobile App,Android,Abuja,Yes,Successful,Yes
FT-T009088,FT-C01487,3/10/26 3:47,Airtime/Data,1198.82,Mobile App,Android,Kaduna,No,Successful,No
FT-T009089,FT-C00220,3/10/26 3:58,Airtime/Data,9444.28,Mobile App,POS Terminal,Kaduna,No,Successful,No
FT-T009090,FT-C01483,3/10/26 4:09,Transfer,7909.52,POS,iOS,Benin City,No,Successful,No
FT-T009091,FT-C01191,3/10/26 4:20,Card Purchase,3481.9,Mobile App,Android,Kano,No,Successful,No
FT-T009092,FT-C00322,3/10/26 4:30,Bill Payment,60115.8,POS,Android,Kaduna,No,Successful,No
FT-T009093,FT-C00691,3/10/26 4:41,Airtime/Data,2161.56,Mobile App,ATM Terminal,Kano,No,Successful,No
FT-T009094,FT-C00841,3/10/26 4:52,Deposit,127257.85,Web,ATM Terminal,Ibadan,No,Successful,Yes
FT-T009095,FT-C00512,3/10/26 5:03,Transfer,41589.42,Mobile App,POS Terminal,Kano,No,Successful,No
FT-T009096,FT-C00087,3/10/26 5:14,Transfer,43853.1,Mobile App,iOS,Kano,No,Successful,Yes
FT-T009097,FT-C00275,3/10/26 5:24,Transfer,5374.62,Mobile App,Android,Lagos,No,Successful,No
FT-T009098,FT-C00141,3/10/26 5:35,Card Purchase,1508.21,Web,Android,Abuja,No,Successful,No
FT-T009099,FT-C00625,3/10/26 5:46,Card Purchase,86493.6,Mobile App,Android,Lagos,No,Reversed,Yes
FT-T009100,FT-C00916,3/10/26 5:57,Bill Payment,569.58,Mobile App,Android,Enugu,No,Successful,No
FT-T009101,FT-C00353,3/10/26 6:08,Transfer,1621.19,Mobile App,Web Browser,Kano,No,Successful,No
FT-T009102,FT-C01029,3/10/26 6:18,Deposit,2386.67,Mobile App,Web Browser,Abuja,No,Reversed,No
FT-T009103,FT-C00382,3/10/26 6:29,Transfer,318925.91,ATM,ATM Terminal,Benin City,No,Successful,Yes
FT-T009104,FT-C01358,3/10/26 6:40,Card Purchase,309.8,Mobile App,Web Browser,Ibadan,Yes,Successful,Yes
FT-T009105,FT-C00475,3/10/26 6:51,Card Purchase,315.8,Web,iOS,Lagos,No,Successful,No
FT-T009106,FT-C00928,3/10/26 7:02,Transfer,2337.65,POS,Android,Ibadan,No,Successful,No
FT-T009107,FT-C00030,3/10/26 7:12,Bill Payment,2193.61,Web,Android,Kano,Yes,Successful,No
FT-T009108,FT-C01371,3/10/26 7:23,Card Purchase,10774.54,Mobile App,iOS,Kano,No,Successful,No
FT-T009109,FT-C00922,3/10/26 7:34,Deposit,542989.62,Web,iOS,Kaduna,No,Successful,Yes
FT-T009110,FT-C00594,3/10/26 7:45,Airtime/Data,1799.43,POS,Android,Abuja,No,Successful,No
FT-T009111,FT-C00493,3/10/26 7:56,Deposit,6631.41,ATM,ATM Terminal,Benin City,No,Successful,No
FT-T009112,FT-C00495,3/10/26 8:06,Card Purchase,55830.52,Mobile App,Web Browser,Ibadan,No,Successful,No
FT-T009113,FT-C00388,3/10/26 8:17,Card Purchase,3539.01,Mobile App,iOS,Kano,No,Successful,Yes
FT-T009114,FT-C00873,3/10/26 8:28,Transfer,1311.37,Mobile App,Android,Ibadan,No,Successful,No
FT-T009115,FT-C00835,3/10/26 8:39,Cash Withdrawal,80418,USSD,iOS,Ibadan,No,Successful,No
FT-T009116,FT-C01277,3/10/26 8:50,Airtime/Data,101.51,POS,Android,Abuja,No,Successful,No
FT-T009117,FT-C00630,3/10/26 9:00,Transfer,2018.04,Mobile App,Web Browser,Abuja,No,Reversed,No
FT-T009118,FT-C00939,3/10/26 9:11,Bill Payment,14468.73,Mobile App,Android,Kano,No,Successful,No
FT-T009119,FT-C00030,3/10/26 9:22,Deposit,1956.66,Mobile App,Web Browser,Kano,No,Successful,No
FT-T009120,FT-C00623,3/10/26 9:33,Airtime/Data,490.28,USSD,iOS,Ibadan,No,Failed,Yes
FT-T009121,FT-C00807,3/10/26 9:44,Card Purchase,3713.47,ATM,POS Terminal,Benin City,No,Successful,No
FT-T009122,FT-C00342,3/10/26 9:54,Card Purchase,3788.19,POS,iOS,Lagos,No,Successful,No
FT-T009123,FT-C01311,3/10/26 10:05,Transfer,373995.09,Web,Android,Kano,No,Successful,Yes
FT-T009124,FT-C01421,3/10/26 10:16,Bill Payment,17923.42,POS,ATM Terminal,Ibadan,No,Successful,Yes
FT-T009125,FT-C01001,3/10/26 10:27,Transfer,643.19,Mobile App,iOS,Benin City,No,Reversed,No
FT-T009126,FT-C00244,3/10/26 10:38,Transfer,2253.68,Mobile App,iOS,Enugu,No,Successful,No
FT-T009127,FT-C00221,3/10/26 10:49,Transfer,33117.44,Mobile App,Android,Enugu,No,Successful,No
FT-T009128,FT-C01180,3/10/26 10:59,Card Purchase,28781.79,USSD,Android,Ibadan,No,Successful,No
FT-T009129,FT-C01407,3/10/26 11:10,Card Purchase,3423.54,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T009130,FT-C01344,3/10/26 11:21,Cash Withdrawal,113242.01,Mobile App,Android,Benin City,No,Successful,No
FT-T009131,FT-C00373,3/10/26 11:32,Airtime/Data,35179.03,POS,iOS,Enugu,No,Successful,Yes
FT-T009132,FT-C00531,3/10/26 11:43,Transfer,32588.1,POS,iOS,Port Harcourt,No,Successful,No
FT-T009133,FT-C00215,3/10/26 11:53,Bill Payment,9841.14,POS,iOS,Benin City,No,Successful,No
FT-T009134,FT-C00367,3/10/26 12:04,Bill Payment,26705.2,Mobile App,ATM Terminal,Lagos,No,Successful,No
FT-T009135,FT-C00114,3/10/26 12:15,Transfer,102168.5,USSD,Android,Abuja,No,Successful,No
FT-T009136,FT-C01224,3/10/26 12:26,Deposit,4101.41,ATM,Web Browser,Lagos,No,Successful,No
FT-T009137,FT-C00025,3/10/26 12:37,Transfer,13413.82,POS,iOS,Lagos,No,Successful,No
FT-T009138,FT-C00934,3/10/26 12:47,Bill Payment,5352.12,POS,ATM Terminal,Kaduna,No,Successful,No
FT-T009139,FT-C01145,3/10/26 12:58,Bill Payment,73335.34,Mobile App,Android,Kano,No,Successful,No
FT-T009140,FT-C00611,3/10/26 13:09,Bill Payment,903.95,Web,POS Terminal,Ibadan,No,Successful,No
FT-T009141,FT-C00858,3/10/26 13:20,Transfer,306344.84,ATM,Web Browser,Enugu,No,Successful,No
FT-T009142,FT-C01027,3/10/26 13:31,Cash Withdrawal,23607.36,POS,Android,Benin City,No,Successful,No
FT-T009143,FT-C00898,3/10/26 13:41,Bill Payment,2300.32,Mobile App,Android,Lagos,No,Successful,No
FT-T009144,FT-C00773,3/10/26 13:52,Cash Withdrawal,121516,Mobile App,ATM Terminal,Kaduna,No,Successful,No
FT-T009145,FT-C00445,3/10/26 14:03,Deposit,1391.44,POS,Android,Benin City,No,Successful,No
FT-T009146,FT-C01278,3/10/26 14:14,Bill Payment,2709.32,ATM,Android,Abuja,No,Successful,No
FT-T009147,FT-C00020,3/10/26 14:25,Transfer,83588.33,POS,iOS,Ibadan,No,Successful,No
FT-T009148,FT-C01228,3/10/26 14:35,Transfer,139370.91,ATM,Android,Benin City,No,Reversed,No
FT-T009149,FT-C00806,3/10/26 14:46,Cash Withdrawal,2521.45,Mobile App,Android,Kano,No,Successful,No
FT-T009150,FT-C01381,3/10/26 14:57,Bill Payment,73453.02,USSD,iOS,Port Harcourt,No,Failed,Yes
FT-T009151,FT-C00128,3/10/26 15:08,Transfer,720.58,ATM,POS Terminal,Lagos,No,Successful,No
FT-T009152,FT-C00358,3/10/26 15:19,Transfer,9545.45,ATM,Android,Benin City,No,Successful,Yes
FT-T009153,FT-C01316,3/10/26 15:29,Transfer,970.18,POS,Android,Ibadan,No,Successful,No
FT-T009154,FT-C01198,3/10/26 15:40,Card Purchase,560.45,ATM,Web Browser,Enugu,No,Successful,No
FT-T009155,FT-C01379,3/10/26 15:51,Card Purchase,103769.53,Web,iOS,Port Harcourt,No,Failed,No
FT-T009156,FT-C00881,3/10/26 16:02,Card Purchase,97380.7,Mobile App,Android,Enugu,No,Successful,No
FT-T009157,FT-C01061,3/10/26 16:13,Card Purchase,15360.38,USSD,Android,Benin City,No,Successful,No
FT-T009158,FT-C01334,3/10/26 16:23,Card Purchase,145083.32,Mobile App,ATM Terminal,Kano,No,Successful,No
FT-T009159,FT-C00917,3/10/26 16:34,Bill Payment,6743.7,Mobile App,Android,Kaduna,No,Successful,No
FT-T009160,FT-C01108,3/10/26 16:45,Transfer,102734.2,POS,iOS,Kaduna,No,Successful,No
FT-T009161,FT-C00510,3/10/26 16:56,Transfer,969.01,Web,iOS,Kaduna,No,Failed,Yes
FT-T009162,FT-C00444,3/10/26 17:07,Cash Withdrawal,8885.2,Mobile App,iOS,Abuja,No,Successful,Yes
FT-T009163,FT-C01444,3/10/26 17:17,Deposit,29207,Mobile App,POS Terminal,Benin City,No,Successful,No
FT-T009164,FT-C01229,3/10/26 17:28,Card Purchase,43545.02,USSD,iOS,Kano,No,Successful,No
FT-T009165,FT-C00779,3/10/26 17:39,Airtime/Data,799.38,ATM,ATM Terminal,Abuja,No,Successful,No
FT-T009166,FT-C01112,3/10/26 17:50,Transfer,393660.01,Mobile App,iOS,Abuja,No,Successful,Yes
FT-T009167,FT-C00252,3/10/26 18:01,Transfer,74103.07,POS,Android,Abuja,No,Successful,Yes
FT-T009168,FT-C01055,3/10/26 18:11,Card Purchase,9073.75,Web,Android,Kano,No,Successful,No
FT-T009169,FT-C00421,3/10/26 18:22,Bill Payment,2884.5,Mobile App,Web Browser,Lagos,No,Successful,No
FT-T009170,FT-C00061,3/10/26 18:33,Card Purchase,18231.8,Mobile App,Web Browser,Kaduna,No,Successful,No
FT-T009171,FT-C00579,3/10/26 18:44,Cash Withdrawal,41111.64,POS,POS Terminal,Port Harcourt,No,Successful,Yes
FT-T009172,FT-C01250,3/10/26 18:55,Transfer,50750.27,ATM,Web Browser,Ibadan,No,Successful,No
FT-T009173,FT-C01359,3/10/26 19:05,Card Purchase,12754.73,Mobile App,ATM Terminal,Lagos,No,Successful,Yes
FT-T009174,FT-C00579,3/10/26 19:16,Transfer,7622.5,ATM,Android,Lagos,No,Successful,Yes
FT-T009175,FT-C00640,3/10/26 19:27,Card Purchase,55707.39,Mobile App,Web Browser,Ibadan,No,Successful,No
FT-T009176,FT-C00111,3/10/26 19:38,Card Purchase,1565.47,USSD,Android,Kaduna,No,Successful,Yes
FT-T009177,FT-C00491,3/10/26 19:49,Bill Payment,13740.53,Mobile App,POS Terminal,Ibadan,No,Successful,No
FT-T009178,FT-C01296,3/10/26 19:59,Card Purchase,6130.51,ATM,iOS,Enugu,Yes,Successful,No
FT-T009179,FT-C00034,3/10/26 20:10,Cash Withdrawal,138347.49,ATM,iOS,Port Harcourt,No,Successful,No
FT-T009180,FT-C00212,3/10/26 20:21,Card Purchase,13115.11,ATM,iOS,Benin City,No,Successful,No
FT-T009181,FT-C01324,3/10/26 20:32,Airtime/Data,20390.61,Mobile App,Android,Enugu,No,Failed,No
FT-T009182,FT-C01397,3/10/26 20:43,Deposit,515559.13,Mobile App,Android,Lagos,No,Successful,No
FT-T009183,FT-C00125,3/10/26 20:53,Bill Payment,980.07,USSD,Android,Port Harcourt,No,Successful,No
FT-T009184,FT-C01127,3/10/26 21:04,Cash Withdrawal,21444.61,Mobile App,iOS,Lagos,No,Successful,No
FT-T009185,FT-C01144,3/10/26 21:15,Card Purchase,85691.88,POS,Android,Benin City,No,Reversed,No
FT-T009186,FT-C00894,3/10/26 21:26,Card Purchase,79409.76,Mobile App,iOS,Benin City,No,Successful,No
FT-T009187,FT-C00331,3/10/26 21:37,Bill Payment,1411.77,Mobile App,iOS,Ibadan,No,Successful,No
FT-T009188,FT-C01333,3/10/26 21:47,Transfer,13214.32,Web,POS Terminal,Enugu,No,Pending,Yes
FT-T009189,FT-C00412,3/10/26 21:58,Transfer,2280.61,Mobile App,POS Terminal,Abuja,No,Successful,No
FT-T009190,FT-C01423,3/10/26 22:09,Bill Payment,57886.11,USSD,iOS,Port Harcourt,No,Failed,No
FT-T009191,FT-C00934,3/10/26 22:20,Transfer,511.11,POS,Web Browser,Port Harcourt,No,Successful,Yes
FT-T009192,FT-C01330,3/10/26 22:31,Airtime/Data,388.56,POS,Web Browser,Abuja,No,Successful,No
FT-T009193,FT-C01187,3/10/26 22:41,Bill Payment,4366.86,ATM,Android,Benin City,No,Successful,No
FT-T009194,FT-C00664,3/10/26 22:52,Cash Withdrawal,3390.57,Mobile App,Android,Lagos,No,Successful,No
FT-T009195,FT-C01089,3/10/26 23:03,Card Purchase,152011.85,Web,Android,Enugu,No,Successful,No
FT-T009196,FT-C01240,3/10/26 23:14,Cash Withdrawal,3847.35,POS,Android,Abuja,No,Successful,No
FT-T009197,FT-C00603,3/10/26 23:25,Card Purchase,3045.7,Mobile App,Android,Benin City,No,Successful,No
FT-T009198,FT-C00026,3/10/26 23:35,Transfer,1633.88,POS,ATM Terminal,Abuja,No,Successful,No
FT-T009199,FT-C00669,3/10/26 23:46,Airtime/Data,31699.54,ATM,Web Browser,Kaduna,No,Successful,Yes
FT-T009200,FT-C00584,3/10/26 23:57,Transfer,8203.15,ATM,POS Terminal,Kano,No,Successful,No
